tau,alpha,t,path,id
4.531016,1.402702,2.93,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s911__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s911__tp_0__age_-6.24.vtk', 911, 911, 911, 911, 911, 911, 911, 911, 911]"
1.038766,0.687908,-5.98,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,-4.96,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,-3.94,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,-2.92,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,-1.9,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,-0.88,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,0.14,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,1.16,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,2.18,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
1.038766,0.687908,3.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s912__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s912__tp_0__age_-5.98.vtk', 912, 912, 912, 912, 912, 912, 912, 912, 912]"
3.517658,0.902604,-9.42,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,-8.15,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,-6.89,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,-5.63,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,-4.37,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,-3.11,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,-1.84,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,-0.58,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,0.68,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
3.517658,0.902604,1.94,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s913__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s913__tp_0__age_-9.42.vtk', 913, 913, 913, 913, 913, 913, 913, 913, 913]"
-1.142212,1.185878,-6.05,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,-4.83,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,-3.61,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,-2.39,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,-1.17,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,0.06,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,1.28,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,2.5,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,3.72,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
-1.142212,1.185878,4.94,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s914__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s914__tp_0__age_-6.05.vtk', 914, 914, 914, 914, 914, 914, 914, 914, 914]"
1.070651,0.977891,-7.51,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,-6.52,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,-5.53,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,-4.53,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,-3.54,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,-2.55,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,-1.55,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,-0.56,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,0.43,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.070651,0.977891,1.42,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s915__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s915__tp_0__age_-7.51.vtk', 915, 915, 915, 915, 915, 915, 915, 915, 915]"
1.722256,1.331272,-6.69,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,-5.37,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,-4.06,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,-2.74,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,-1.42,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,-0.1,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,1.22,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,2.53,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,3.85,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
1.722256,1.331272,5.17,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s916__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s916__tp_0__age_-6.69.vtk', 916, 916, 916, 916, 916, 916, 916, 916, 916]"
3.149886,0.950962,-5.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s917__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s917__tp_0__age_-5.20.vtk', 917, 917, 917, 917, 917, 917, 917, 917, 917]"
3.149886,0.950962,-4.18,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s917__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s917__tp_0__age_-5.20.vtk', 917, 917, 917, 917, 917, 917, 917, 917, 917]"
3.149886,0.950962,-3.16,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s917__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s917__tp_0__age_-5.20.vtk', 917, 917, 917, 917, 917, 917, 917, 917, 917]"
3.149886,0.950962,-2.15,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s917__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s917__tp_0__age_-5.20.vtk', 917, 917, 917, 917, 917, 917, 917, 917, 917]"
3.149886,0.950962,-1.13,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s917__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s917__tp_0__age_-5.20.vtk', 917, 917, 917, 917, 917, 917, 917, 917, 917]"
3.149886,0.950962,-0.11,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s917__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s917__tp_0__age_-5.20.vtk', 917, 917, 917, 917, 917, 917, 917, 917, 917]"
3.149886,0.950962,0.9,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s917__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s917__tp_0__age_-5.20.vtk', 917, 917, 917, 917, 917, 917, 917, 917, 917]"
